case,backend,repeat,status,initialize_ms,solve_ms,total_ms,iterations,final_mismatch,converged,n_bus,ybus_nnz,n_pv,n_pq,error
case2869pegase,custom,8,ok,8.40765202883631,2.9641069704666734,11.371758999302983,7,2.15395514017342e-09,True,2869,10805,509,2359,
case2869pegase,cudss,9,ok,39.949673984665424,3.5050910082645714,43.454764992929995,7,2.1539144311889164e-09,True,2869,10805,509,2359,
case2869pegase,custom,9,ok,8.609720971435308,2.8916510054841638,11.501371976919472,7,2.1538804697730608e-09,True,2869,10805,509,2359,
case2869pegase,cudss,10,ok,39.803610008675605,3.508577006869018,43.31218701554462,7,2.15383758612326e-09,True,2869,10805,509,2359,
case2869pegase,custom,10,ok,8.206013997551054,3.2022029627114534,11.408216960262507,7,2.1538216927479372e-09,True,2869,10805,509,2359,
case28da,cudss,1,ok,18.236017029266804,0.5220180028118193,18.758035032078624,4,9.084764600320039e-09,True,28,82,0,27,
case28da,custom,1,ok,0.6703769904561341,0.4555240157060325,1.1259010061621666,4,9.084777125023535e-09,True,28,82,0,27,
case28da,cudss,2,ok,18.277363968081772,0.5205060006119311,18.797869968693703,4,9.084790919544616e-09,True,28,82,0,27,
case28da,custom,2,ok,0.7705949828960001,0.4753009998239577,1.2458959827199578,4,9.084777125023535e-09,True,28,82,0,27,
case28da,cudss,3,ok,18.335904052946717,0.5161679582670331,18.85207201121375,4,9.084790919544616e-09,True,28,82,0,27,
case28da,custom,3,ok,0.7871060515753925,0.4670549533329904,1.254161004908383,4,9.084777125023535e-09,True,28,82,0,27,
case28da,cudss,4,ok,18.26969999819994,0.5221590399742126,18.791859038174152,4,9.084790919544616e-09,True,28,82,0,27,
case28da,custom,4,ok,0.6961650215089321,0.46058400766924024,1.1567490291781723,4,9.08477690297893e-09,True,28,82,0,27,
case28da,cudss,5,ok,18.295207992196083,0.526447023730725,18.821655015926808,4,9.084790919544616e-09,True,28,82,0,27,
case28da,custom,5,ok,0.6813979707658291,0.4593610065057874,1.1407589772716165,4,9.084777125023535e-09,True,28,82,0,27,
case28da,cudss,6,ok,18.25219695456326,0.5165490438230336,18.768745998386294,4,9.084764600320039e-09,True,28,82,0,27,
case28da,custom,6,ok,0.6919070146977901,0.4583889967761934,1.1502960114739835,4,9.084777125023535e-09,True,28,82,0,27,
case28da,cudss,7,ok,18.320103990845382,0.5154270329512656,18.835531023796648,4,9.084764600320039e-09,True,28,82,0,27,
case28da,custom,7,ok,0.740057963412255,0.4741690354421735,1.2142269988544285,4,9.084777125023535e-09,True,28,82,0,27,
case28da,cudss,8,ok,18.283405050169677,0.5225799977779388,18.805985047947615,4,9.084764600320039e-09,True,28,82,0,27,
case28da,custom,8,ok,0.6951030227355659,0.4591699689626694,1.1542729916982353,4,9.084777125023535e-09,True,28,82,0,27,
case28da,cudss,9,ok,18.26046302448958,0.5246530054137111,18.785116029903293,4,9.084790919544616e-09,True,28,82,0,27,
case28da,custom,9,ok,0.7747119525447488,0.46193599700927734,1.2366479495540261,4,9.08477690297893e-09,True,28,82,0,27,
case28da,cudss,10,ok,18.343358009587973,0.5177209968678653,18.86107900645584,4,9.084790919544616e-09,True,28,82,0,27,
case28da,custom,10,ok,0.7710150093771517,0.4725659964606166,1.2435810058377683,4,9.084777125023535e-09,True,28,82,0,27,
case30,cudss,1,ok,18.369628000073135,0.5245829815976322,18.894210981670767,4,9.569991465951944e-10,True,30,112,5,24,
case30,custom,1,ok,0.8317289757542312,0.5150650395080447,1.346794015262276,4,9.569993686397993e-10,True,30,112,5,24,
case30,cudss,2,ok,18.380236986558884,0.542917987331748,18.923154973890632,4,9.569990910840431e-10,True,30,112,5,24,
case30,custom,2,ok,0.7609169697389007,0.505858042743057,1.2667750124819577,4,9.569993686397993e-10,True,30,112,5,24,
case30,cudss,3,ok,18.50094401743263,0.5353229935280979,19.036267010960728,4,9.569990910840431e-10,True,30,112,5,24,
case30,custom,3,ok,0.7613969501107931,0.5048970342613757,1.2662939843721688,4,9.569993686397993e-10,True,30,112,5,24,
case30,cudss,4,ok,18.353006977122277,0.5315759917721152,18.884582968894392,4,9.569991465951944e-10,True,30,112,5,24,
case30,custom,4,ok,0.821770983748138,0.5010590539313853,1.3228300376795232,4,9.569993686397993e-10,True,30,112,5,24,
case30,cudss,5,ok,18.399062973912805,0.5365160177461803,18.935578991658986,4,9.569993686397993e-10,True,30,112,5,24,
case30,custom,5,ok,0.7298379787243903,0.49239303916692734,1.2222310178913176,4,9.569993686397993e-10,True,30,112,5,24,
case30,cudss,6,ok,18.345102027524263,0.5318869953043759,18.87698902282864,4,9.569991465951944e-10,True,30,112,5,24,
case30,custom,6,ok,0.7311109802685678,0.49383501755073667,1.2249459978193045,4,9.569993686397993e-10,True,30,112,5,24,
case30,cudss,7,ok,18.416936974972486,0.5342210060916841,18.95115798106417,4,9.569990910840431e-10,True,30,112,5,24,
case30,custom,7,ok,0.8053989731706679,0.5080330302007496,1.3134320033714175,4,9.569993686397993e-10,True,30,112,5,24,
case30,cudss,8,ok,18.386779993306845,0.5306749953888357,18.91745498869568,4,9.569991465951944e-10,True,30,112,5,24,
case30,custom,8,ok,0.7253690273500979,0.4996769712306559,1.2250459985807538,4,9.569993686397993e-10,True,30,112,5,24,
case30,cudss,9,ok,18.4207140118815,0.5228699883446097,18.94358400022611,4,9.569990910840431e-10,True,30,112,5,24,
case30,custom,9,ok,0.7874260190874338,0.49837399274110794,1.2858000118285418,4,9.569993686397993e-10,True,30,112,5,24,
case30,cudss,10,ok,18.35717400535941,0.5304639926180243,18.887637997977436,4,9.569990910840431e-10,True,30,112,5,24,
case30,custom,10,ok,0.8017630316317081,0.49802300054579973,1.2997860321775079,4,9.569993686397993e-10,True,30,112,5,24,
case300,cudss,1,ok,20.900061004795134,1.522824983112514,22.422885987907648,6,1.3762917789178063e-12,True,300,1118,68,231,
case300,custom,1,ok,1.2728659785352647,1.388503995258361,2.661369973793626,6,1.3726852105376868e-12,True,300,1118,68,231,
case300,cudss,2,ok,20.893598964903504,1.5305799897760153,22.42417895467952,6,1.4273582316093325e-12,True,300,1118,68,231,
case300,custom,2,ok,1.2872229563072324,1.3837440055795014,2.6709669618867338,6,1.379694488237395e-12,True,300,1118,68,231,
case300,cudss,3,ok,20.86752001196146,1.5224239905364811,22.38994400249794,6,1.3805476953466564e-12,True,300,1118,68,231,
case300,custom,3,ok,1.3159569934941828,1.3874209835194051,2.703377977013588,6,1.3804064681968978e-12,True,300,1118,68,231,
case300,cudss,4,ok,20.883310004137456,1.5271829906851053,22.41049299482256,6,1.3725759100442858e-12,True,300,1118,68,231,
case300,custom,4,ok,1.2936449493281543,1.4048940502107143,2.6985389995388687,6,1.3799840081495422e-12,True,300,1118,68,231,
case300,cudss,5,ok,20.9737999830395,1.5242169611155987,22.498016944155097,6,1.3851315132556727e-12,True,300,1118,68,231,
case300,custom,5,ok,1.3503110385499895,1.3985519763082266,2.748863014858216,6,1.3814079680685685e-12,True,300,1118,68,231,
case300,cudss,6,ok,20.927453006152064,1.5736499917693436,22.501102997921407,6,1.37430474250265e-12,True,300,1118,68,231,
case300,custom,6,ok,1.293144014198333,1.3884429936297238,2.681587007828057,6,1.3832301376921584e-12,True,300,1118,68,231,
case300,cudss,7,ok,21.02177997585386,1.5363700222223997,22.55814999807626,6,1.38070366442266e-12,True,300,1118,68,231,
case300,custom,7,ok,1.2925040209665895,1.388492004480213,2.6809960254468024,6,1.3814699892783735e-12,True,300,1118,68,231,
case300,cudss,8,ok,20.851659995969385,1.5141089679673314,22.365768963936716,6,1.375118346641956e-12,True,300,1118,68,231,
case300,custom,8,ok,1.4779599732719362,1.3930120039731264,2.8709719772450626,6,1.379185756637457e-12,True,300,1118,68,231,
case300,cudss,9,ok,20.912243984639645,1.5237570041790605,22.436000988818705,6,1.3737646949473444e-12,True,300,1118,68,231,
case300,custom,9,ok,1.3338610297068954,1.3997239875607193,2.7335850172676146,6,1.3820803450580927e-12,True,300,1118,68,231,
case300,cudss,10,ok,20.942289964295924,1.5409290208481252,22.48321898514405,6,1.3835899658287007e-12,True,300,1118,68,231,
case300,custom,10,ok,1.4304119977168739,1.3894850271753967,2.8198970248922706,6,1.373240610720215e-12,True,300,1118,68,231,
case3012wp,cudss,1,ok,39.48753600707278,2.177463029511273,41.66499903658405,4,7.342891189819419e-12,True,3012,10144,297,2714,
case3012wp,custom,1,ok,8.21378902764991,1.7587770125828683,9.972566040232778,4,8.115687113082946e-12,True,3012,10144,297,2714,
case3012wp,cudss,2,ok,39.50217500096187,2.1836230298504233,41.68579803081229,4,1.1254133350563623e-11,True,3012,10144,297,2714,
case3012wp,custom,2,ok,8.126344997435808,1.67788501130417,9.804230008739978,4,7.51861642838311e-12,True,3012,10144,297,2714,
case3012wp,cudss,3,ok,39.46825000457466,2.2027799859642982,41.671029990538955,4,1.1294952177801994e-11,True,3012,10144,297,2714,
case3012wp,custom,3,ok,8.25911300489679,1.7806989490054548,10.039811953902245,4,1.1180291556178434e-11,True,3012,10144,297,2714,
case3012wp,cudss,4,ok,39.50326703488827,2.1911980002187192,41.69446503510699,4,1.0149231664309573e-11,True,3012,10144,297,2714,
case3012wp,custom,4,ok,8.34992399904877,1.903388008940965,10.253312007989734,4,1.1273091905130746e-11,True,3012,10144,297,2714,
case3012wp,cudss,5,ok,39.519615995232016,2.2052039857953787,41.724819981027395,4,7.700000259758308e-12,True,3012,10144,297,2714,
case3012wp,custom,5,ok,8.380401006434113,1.7416449845768511,10.122045991010964,4,7.53251154229115e-12,True,3012,10144,297,2714,
case3012wp,cudss,6,ok,39.811704016756266,2.2304420126602054,42.04214602941647,4,7.51985766106412e-12,True,3012,10144,297,2714,
case3012wp,custom,6,ok,8.055602025706321,1.699825981631875,9.755428007338196,4,1.1235174795996208e-11,True,3012,10144,297,2714,
case3012wp,cudss,7,ok,39.63595500681549,2.253074024338275,41.88902903115377,4,7.597135396490677e-12,True,3012,10144,297,2714,
case3012wp,custom,7,ok,8.454109018202871,1.8221759819425642,10.276285000145435,4,7.51985766106375e-12,True,3012,10144,297,2714,
case3012wp,cudss,8,ok,39.51547999167815,2.1829820470884442,41.69846203876659,4,1.1355677339126529e-11,True,3012,10144,297,2714,
case3012wp,custom,8,ok,8.133839000947773,1.7849759897217155,9.918814990669489,4,9.944914951318814e-12,True,3012,10144,297,2714,
case3012wp,cudss,9,ok,39.540255966130644,2.1946540218777955,41.73490998800844,4,1.0849336003200492e-11,True,3012,10144,297,2714,
case3012wp,custom,9,ok,8.519452007021755,1.7956660012714565,10.315118008293211,4,7.664927416259085e-12,True,3012,10144,297,2714,
case3012wp,cudss,10,ok,39.53935398021713,2.1909979986958206,41.73035197891295,4,8.005756680083631e-12,True,3012,10144,297,2714,
case3012wp,custom,10,ok,8.116315002553165,1.790667010936886,9.906982013490051,4,1.0051682206383589e-11,True,3012,10144,297,2714,
case30Q,cudss,1,ok,18.35559098981321,0.5217280122451484,18.877319002058357,4,9.570003678405214e-10,True,30,112,5,24,
case30Q,custom,1,ok,0.7251690258271992,0.5035640206187963,1.2287330464459956,4,9.569993686397993e-10,True,30,112,5,24,
case30Q,cudss,2,ok,18.390676996205002,0.5238419980742037,18.914518994279206,4,9.569991465951944e-10,True,30,112,5,24,
case30Q,custom,2,ok,0.7276340038515627,0.49533898709341884,1.2229729909449816,4,9.569993686397993e-10,True,30,112,5,24,
case30Q,cudss,3,ok,18.350823025684804,0.5228599766269326,18.873683002311736,4,9.569990910840431e-10,True,30,112,5,24,
case30Q,custom,3,ok,0.8944469736889005,0.5076919915154576,1.402138965204358,4,9.569993686397993e-10,True,30,112,5,24,
case30Q,cudss,4,ok,18.397480016574264,0.5308149848133326,18.928295001387596,4,9.569991465951944e-10,True,30,112,5,24,
case30Q,custom,4,ok,0.7799420272931457,0.5051969783380628,1.2851390056312084,4,9.569993686397993e-10,True,30,112,5,24,
case30Q,cudss,5,ok,18.33273796364665,0.5229410016909242,18.855678965337574,4,9.569990910840431e-10,True,30,112,5,24,
case30Q,custom,5,ok,0.725479971151799,0.4949680296704173,1.2204480008222163,4,9.569993686397993e-10,True,30,112,5,24,
case30Q,cudss,6,ok,18.494090996682644,0.5224589840508997,19.016549980733544,4,9.569991465951944e-10,True,30,112,5,24,
case30Q,custom,6,ok,0.7224539876915514,0.49267400754615664,1.215127995237708,4,9.569993686397993e-10,True,30,112,5,24,
case30Q,cudss,7,ok,18.43917794758454,0.5265070358291268,18.965684983413666,4,9.569991465951944e-10,True,30,112,5,24,
case30Q,custom,7,ok,0.7319630240090191,0.49656000919640064,1.2285230332054198,4,9.569993686397993e-10,True,30,112,5,24,
case30Q,cudss,8,ok,18.381489033345133,0.5310859996825457,18.91257503302768,4,9.569991465951944e-10,True,30,112,5,24,
case30Q,custom,8,ok,0.7834290154278278,0.4995460039936006,1.2829750194214284,4,9.569993686397993e-10,True,30,112,5,24,
case30Q,cudss,9,ok,18.400284985546023,0.5430479650385678,18.94333295058459,4,9.569990910840431e-10,True,30,112,5,24,
case30Q,custom,9,ok,0.7357790018431842,0.49452699022367597,1.2303059920668602,4,9.569993686397993e-10,True,30,112,5,24,
case30Q,cudss,10,ok,18.46830197609961,0.5347420228645205,19.00304399896413,4,9.569990910840431e-10,True,30,112,5,24,
case30Q,custom,10,ok,0.7782489992678165,0.5076020024716854,1.285851001739502,4,9.569993686397993e-10,True,30,112,5,24,
case30pwl,cudss,1,ok,18.354077998083085,0.5207670037634671,18.874845001846552,4,9.569991465951944e-10,True,30,112,5,24,
case30pwl,custom,1,ok,0.7453479920513928,0.49584900261834264,1.2411969946697354,4,9.569993686397993e-10,True,30,112,5,24,
case30pwl,cudss,2,ok,18.376531021203846,0.5336399772204459,18.91017099842429,4,9.569990910840431e-10,True,30,112,5,24,
case30pwl,custom,2,ok,0.7388149970211089,0.49523799680173397,1.2340529938228428,4,9.569993686397993e-10,True,30,112,5,24,
case30pwl,cudss,3,ok,18.358986999373883,0.5264570354484022,18.885444034822285,4,9.569990910840431e-10,True,30,112,5,24,
case30pwl,custom,3,ok,0.809338002000004,0.5071000196039677,1.3164380216039717,4,9.569993686397993e-10,True,30,112,5,24,
case30pwl,cudss,4,ok,18.473431991878897,0.5330599960871041,19.006491987966,4,9.569991465951944e-10,True,30,112,5,24,
case30pwl,custom,4,ok,0.7443450158461928,0.49226300325244665,1.2366080190986395,4,9.569993686397993e-10,True,30,112,5,24,
case30pwl,cudss,5,ok,18.43111199559644,0.5322779761627316,18.96338997175917,4,9.569991465951944e-10,True,30,112,5,24,
case30pwl,custom,5,ok,0.7533819880336523,0.4938460187986493,1.2472280068323016,4,9.569993686397993e-10,True,30,112,5,24,
case30pwl,cudss,6,ok,18.347606004681438,0.5319470074027777,18.879553012084216,4,9.569991465951944e-10,True,30,112,5,24,
case30pwl,custom,6,ok,0.7390949758701026,0.4955190233886242,1.2346139992587268,4,9.569993686397993e-10,True,30,112,5,24,
case30pwl,cudss,7,ok,18.359928973950446,0.5281200283206999,18.888049002271146,4,9.569991465951944e-10,True,30,112,5,24,
case30pwl,custom,7,ok,0.810900004580617,0.5026719882152975,1.3135719927959144,4,9.569993686397993e-10,True,30,112,5,24,
case30pwl,cudss,8,ok,18.372112012002617,0.5222890176810324,18.89440102968365,4,9.569991465951944e-10,True,30,112,5,24,
case30pwl,custom,8,ok,0.7516890182159841,0.4948879941366613,1.2465770123526454,4,9.569993686397993e-10,True,30,112,5,24,
case30pwl,cudss,9,ok,18.37666000938043,0.5272090202197433,18.903869029600173,4,9.569991465951944e-10,True,30,112,5,24,
case30pwl,custom,9,ok,0.7154810009524226,0.49986696103587747,1.2153479619883,4,9.569993686397993e-10,True,30,112,5,24,
case30pwl,cudss,10,ok,18.380146997515112,0.5276890005916357,18.907835998106748,4,9.569993686397993e-10,True,30,112,5,24,
case30pwl,custom,10,ok,0.7228849572129548,0.48823602264747024,1.211120979860425,4,9.569993686397993e-10,True,30,112,5,24,
case3120sp,cudss,1,ok,40.6301089678891,4.244126030243933,44.87423499813303,7,1.1327978786435677e-11,True,3120,10488,247,2872,
case3120sp,custom,1,ok,8.829612983390689,3.463032015133649,12.292644998524338,7,7.585640260576942e-12,True,3120,10488,247,2872,
case3120sp,cudss,2,ok,40.80067801987752,4.3055019923485816,45.106180012226105,7,1.1300261337896706e-11,True,3120,10488,247,2872,
case3120sp,custom,2,ok,8.364179986529052,3.8189490442164242,12.183129030745476,7,7.600722897382898e-12,True,3120,10488,247,2872,
case3120sp,cudss,3,ok,40.88768200017512,4.320358973927796,45.208040974102914,7,7.580526464832232e-12,True,3120,10488,247,2872,
case3120sp,custom,3,ok,8.308625954668969,3.5861830110661685,11.894808965735137,7,7.600641104552624e-12,True,3120,10488,247,2872,
case3120sp,cudss,4,ok,40.64816201571375,4.244557989295572,44.89272000500932,7,9.751975222504284e-12,True,3120,10488,247,2872,
case3120sp,custom,4,ok,8.417160017415881,3.6305160028859973,12.047676020301878,7,1.1345219334467076e-11,True,3120,10488,247,2872,
case3120sp,cudss,5,ok,40.783456002827734,4.249355988577008,45.03281199140474,7,7.907632881831717e-12,True,3120,10488,247,2872,
case3120sp,custom,5,ok,8.619970001745969,3.850598994176835,12.470568995922804,7,1.1314158354047528e-11,True,3120,10488,247,2872,
case3120sp,cudss,6,ok,40.80839303787798,4.258703964296728,45.067097002174705,7,1.1340958280926356e-11,True,3120,10488,247,2872,
case3120sp,custom,6,ok,8.611213008407503,3.3105260226875544,11.921739031095058,7,7.570732049743904e-12,True,3120,10488,247,2872,
case3120sp,cudss,7,ok,40.93993897549808,4.272981022950262,45.21291999844834,7,7.630642792503752e-12,True,3120,10488,247,2872,
case3120sp,custom,7,ok,8.466471976134926,3.6098670097999275,12.076338985934854,7,9.704164475051959e-12,True,3120,10488,247,2872,
case3120sp,cudss,8,ok,40.66659702220932,4.258783999830484,44.9253810220398,7,7.59191411377433e-12,True,3120,10488,247,2872,
case3120sp,custom,8,ok,8.695059979800135,3.71318100951612,12.408240989316255,7,1.1353708223835151e-11,True,3120,10488,247,2872,
case3120sp,cudss,9,ok,40.659243997652084,4.249737015925348,44.90898101357743,7,7.569138815890128e-12,True,3120,10488,247,2872,
case3120sp,custom,9,ok,8.508600993081927,3.5207599867135286,12.029360979795456,7,7.682053309372896e-12,True,3120,10488,247,2872,
case3120sp,cudss,10,ok,40.92618403956294,4.26087697269395,45.18706101225689,7,1.5146998476869368e-11,True,3120,10488,247,2872,
case3120sp,custom,10,ok,8.553023973945528,3.5290560335852206,12.082080007530749,7,7.495754930646092e-12,True,3120,10488,247,2872,
case3375wp,cudss,1,ok,42.78385697398335,1.705547038000077,44.489404011983424,3,1.9841905896100798e-11,True,3374,11510,391,2982,
case3375wp,custom,1,ok,10.172870999667794,1.3762610033154488,11.549132002983242,3,1.014610617744438e-11,True,3374,11510,391,2982,
case3375wp,cudss,2,ok,42.70083998562768,1.7128310282714665,44.41367101389915,3,1.2348455591393304e-11,True,3374,11510,391,2982,
case3375wp,custom,2,ok,10.051102959550917,1.5490040532313287,11.600107012782246,3,1.2275735983280356e-11,True,3374,11510,391,2982,
